gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges
male,0,no,no,5,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month-to-month,no,mailed_check,21.05,113.85
female,1,yes,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic_check,46.0,46.0
female,0,yes,no,70,yes,no,dsl,yes,yes,yes,yes,yes,yes,two_year,no,credit_card_(automatic),86.45,5950.2
male,0,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month-to-month,no,mailed_check,20.25,20.25
male,0,yes,yes,50,yes,yes,dsl,no,no,yes,yes,yes,no,one_year,yes,electronic_check,69.65,3442.15
male,0,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month-to-month,no,credit_card_(automatic),19.3,19.3
male,0,yes,no,8,yes,no,dsl,no,yes,yes,no,no,no,month-to-month,yes,mailed_check,54.75,445.85
female,0,no,no,10,no,no_phone_service,dsl,no,no,no,yes,no,no,two_year,yes,mailed_check,29.6,299.05
male,0,no,no,66,yes,no,dsl,yes,yes,no,no,no,no,one_year,yes,mailed_check,54.8,3465.7
male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed_check,44.4,44.4
male,1,no,no,57,yes,yes,fiber_optic,no,yes,no,yes,yes,yes,month-to-month,yes,bank_transfer_(automatic),104.9,5913.95
male,0,yes,no,43,yes,no,fiber_optic,yes,no,yes,yes,no,no,one_year,yes,bank_transfer_(automatic),84.25,3539.25
male,0,no,no,64,yes,no,fiber_optic,yes,yes,no,no,yes,yes,one_year,yes,credit_card_(automatic),100.3,6603.8
female,1,no,no,11,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic_check,55.6,580.8
male,0,no,no,18,yes,no,dsl,no,no,yes,yes,no,no,month-to-month,no,credit_card_(automatic),55.2,1058.1
female,0,no,no,4,yes,yes,dsl,no,no,no,yes,yes,no,month-to-month,yes,mailed_check,64.4,253.0
female,0,no,no,12,yes,no,fiber_optic,no,no,yes,no,yes,yes,one_year,no,mailed_check,95.5,1115.15
female,1,no,no,43,yes,no,fiber_optic,yes,yes,no,yes,yes,yes,month-to-month,yes,credit_card_(automatic),108.15,4600.7
female,0,no,no,10,yes,yes,fiber_optic,no,no,no,no,no,yes,month-to-month,no,electronic_check,86.45,830.85
female,0,yes,no,33,yes,no,fiber_optic,yes,no,yes,yes,yes,yes,one_year,yes,electronic_check,103.75,3361.05
female,0,yes,no,51,yes,yes,dsl,no,yes,no,yes,yes,yes,one_year,yes,credit_card_(automatic),78.65,3950.85
male,0,no,yes,41,yes,no,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,yes,electronic_check,111.15,4507.15
female,0,yes,yes,4,yes,yes,dsl,no,no,no,no,no,no,month-to-month,no,mailed_check,50.85,239.55
female,0,no,no,3,yes,yes,dsl,no,no,no,no,yes,no,month-to-month,yes,electronic_check,60.25,170.5
male,0,no,no,17,yes,no,fiber_optic,no,no,no,no,no,no,month-to-month,yes,electronic_check,70.8,1207.0
male,0,no,no,26,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,19.4,525.55
female,0,yes,no,46,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,yes,bank_transfer_(automatic),24.45,1066.15
male,0,no,yes,13,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed_check,44.0,659.35
male,1,yes,no,7,yes,yes,fiber_optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic_check,99.25,665.45
female,0,yes,no,5,yes,no,fiber_optic,no,no,no,no,no,no,month-to-month,yes,electronic_check,68.95,351.5
male,0,yes,yes,69,yes,yes,fiber_optic,no,no,yes,no,no,no,two_year,yes,credit_card_(automatic),79.2,5420.65
male,0,no,no,5,yes,no,dsl,no,no,yes,yes,yes,yes,month-to-month,no,bank_transfer_(automatic),75.15,392.65
male,0,yes,yes,72,yes,no,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,no,bank_transfer_(automatic),111.95,8033.1
female,0,no,no,64,yes,yes,fiber_optic,no,no,yes,no,yes,yes,one_year,yes,credit_card_(automatic),100.05,6254.2
male,0,no,no,3,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,month-to-month,no,mailed_check,107.95,313.6
female,1,yes,yes,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two_year,yes,credit_card_(automatic),88.05,6425.65
male,0,no,no,52,no,no_phone_service,dsl,yes,yes,yes,yes,yes,yes,two_year,no,credit_card_(automatic),63.9,3334.95
female,0,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month-to-month,yes,mailed_check,19.6,19.6
male,0,no,no,10,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month-to-month,yes,mailed_check,19.85,193.05
female,0,no,no,52,no,no_phone_service,dsl,yes,yes,yes,no,yes,yes,two_year,yes,bank_transfer_(automatic),58.75,3038.55
male,0,yes,yes,4,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_(automatic),19.55,68.8
male,0,no,no,31,yes,yes,dsl,no,yes,no,yes,yes,no,month-to-month,yes,electronic_check,71.05,2168.15
female,0,yes,no,16,yes,yes,fiber_optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic_check,100.0,1534.75
female,1,yes,yes,47,yes,no,fiber_optic,no,no,no,no,no,no,month-to-month,no,bank_transfer_(automatic),70.55,3309.25
female,0,yes,yes,58,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,mailed_check,19.85,1158.85
male,0,no,no,3,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month-to-month,no,mailed_check,19.85,64.55
male,0,no,yes,33,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,yes,mailed_check,20.15,682.15
female,0,no,no,1,yes,no,dsl,no,no,no,no,yes,no,month-to-month,yes,mailed_check,53.55,53.55
male,1,no,no,38,yes,yes,fiber_optic,no,no,no,no,yes,yes,month-to-month,no,electronic_check,94.75,3653.0
male,0,yes,no,63,yes,yes,dsl,no,yes,no,yes,no,yes,two_year,no,mailed_check,67.25,4234.15
female,0,yes,yes,70,yes,yes,dsl,yes,yes,no,no,yes,no,two_year,yes,credit_card_(automatic),69.2,4872.35
male,0,yes,no,34,yes,yes,fiber_optic,no,yes,no,no,no,yes,month-to-month,no,mailed_check,88.85,3000.25
male,0,no,no,15,no,no_phone_service,dsl,no,no,no,yes,no,no,month-to-month,yes,electronic_check,29.7,438.25
male,0,no,no,51,yes,yes,fiber_optic,no,yes,no,no,no,no,month-to-month,no,bank_transfer_(automatic),81.0,4085.75
male,0,yes,no,70,yes,yes,fiber_optic,yes,yes,yes,no,yes,no,two_year,yes,credit_card_(automatic),99.35,6944.5
male,0,no,no,45,yes,no,fiber_optic,yes,yes,yes,yes,yes,yes,one_year,no,credit_card_(automatic),112.2,5031.85
male,0,yes,yes,7,no,no_phone_service,dsl,yes,no,yes,yes,no,yes,two_year,no,credit_card_(automatic),49.65,305.55
male,0,yes,yes,70,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_(automatic),25.15,1790.15
female,0,yes,yes,25,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,20.05,520.1
male,1,no,no,4,yes,no,fiber_optic,yes,no,no,no,no,no,month-to-month,no,electronic_check,75.35,273.4
female,0,yes,yes,38,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month-to-month,no,mailed_check,20.45,781.25
male,0,yes,yes,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month-to-month,no,bank_transfer_(automatic),19.95,19.95
male,0,yes,no,1,yes,no,dsl,yes,no,yes,no,no,no,month-to-month,no,mailed_check,55.7,55.7
female,0,yes,yes,2,yes,no,fiber_optic,no,no,no,no,no,no,month-to-month,no,electronic_check,70.4,147.15
female,1,no,no,14,no,no_phone_service,dsl,no,no,no,no,yes,yes,month-to-month,yes,electronic_check,46.35,672.7
female,0,no,no,62,yes,yes,dsl,no,yes,yes,yes,yes,yes,two_year,no,bank_transfer_(automatic),84.5,5193.2
female,1,no,no,15,yes,yes,fiber_optic,no,yes,no,no,yes,no,month-to-month,no,credit_card_(automatic),89.0,1288.3
female,0,no,no,58,yes,yes,fiber_optic,yes,no,no,no,no,no,month-to-month,yes,bank_transfer_(automatic),79.8,4526.85
female,0,no,no,10,yes,yes,fiber_optic,no,no,no,no,no,no,month-to-month,yes,electronic_check,74.75,799.65
male,0,yes,no,63,yes,yes,dsl,yes,yes,yes,yes,no,yes,one_year,no,credit_card_(automatic),80.0,5040.2
female,0,no,yes,2,yes,no,dsl,yes,no,no,no,no,yes,month-to-month,yes,credit_card_(automatic),61.2,125.95
male,0,no,no,53,yes,yes,dsl,no,yes,yes,yes,no,yes,two_year,yes,bank_transfer_(automatic),73.9,3958.25
female,1,no,no,62,yes,yes,fiber_optic,no,no,no,no,yes,no,one_year,no,electronic_check,84.45,4959.15
female,0,no,no,50,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,bank_transfer_(automatic),19.75,989.05
male,1,no,no,17,yes,no,fiber_optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic_check,101.8,1752.45
female,0,yes,no,24,yes,no,dsl,no,yes,no,no,yes,yes,month-to-month,yes,bank_transfer_(automatic),69.45,1614.05
female,0,yes,no,49,no,no_phone_service,dsl,yes,no,no,no,yes,no,month-to-month,no,bank_transfer_(automatic),40.65,2070.75
female,0,yes,yes,2,yes,no,fiber_optic,no,no,no,no,no,no,month-to-month,yes,electronic_check,71.65,135.75
female,0,no,no,1,yes,no,dsl,no,no,no,no,yes,no,month-to-month,yes,credit_card_(automatic),55.0,55.0
female,0,no,no,15,yes,no,fiber_optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic_check,101.25,1457.25
male,1,yes,no,41,no,no_phone_service,dsl,no,yes,yes,no,yes,yes,month-to-month,yes,electronic_check,53.95,2215.4
female,0,yes,yes,22,yes,no,dsl,no,yes,no,no,yes,yes,one_year,yes,bank_transfer_(automatic),69.5,1498.2
female,1,yes,no,25,yes,yes,dsl,yes,no,no,yes,yes,no,month-to-month,yes,credit_card_(automatic),69.5,1752.65
male,1,yes,no,62,yes,yes,fiber_optic,yes,yes,yes,no,no,no,month-to-month,yes,electronic_check,89.1,5618.3
female,0,no,no,18,no,no_phone_service,dsl,no,no,yes,yes,no,no,month-to-month,yes,electronic_check,35.2,607.3
female,1,yes,no,17,yes,yes,fiber_optic,yes,no,yes,no,no,no,month-to-month,yes,bank_transfer_(automatic),85.35,1463.45
male,0,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,20.45,20.45
female,0,no,no,12,yes,no,fiber_optic,yes,no,no,no,yes,no,one_year,yes,credit_card_(automatic),85.15,979.05
female,1,no,no,4,yes,no,fiber_optic,no,yes,no,no,no,no,month-to-month,no,electronic_check,72.75,317.75
female,1,no,no,28,yes,yes,dsl,no,yes,yes,yes,no,no,month-to-month,no,bank_transfer_(automatic),64.45,1867.6
male,1,yes,no,27,yes,yes,fiber_optic,no,yes,yes,no,no,yes,month-to-month,yes,electronic_check,95.55,2510.2
male,1,no,no,54,yes,yes,fiber_optic,no,yes,no,no,no,yes,month-to-month,yes,electronic_check,90.05,4931.8
female,0,yes,no,48,no,no_phone_service,dsl,yes,no,yes,no,no,yes,month-to-month,yes,bank_transfer_(automatic),45.3,2145.0
male,0,yes,yes,44,yes,no,fiber_optic,no,no,yes,no,yes,yes,month-to-month,yes,bank_transfer_(automatic),92.95,4122.9
female,0,no,no,3,yes,yes,fiber_optic,no,no,no,no,no,no,month-to-month,yes,electronic_check,74.25,210.3
female,0,no,no,7,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month-to-month,no,mailed_check,20.05,164.85
male,0,yes,no,56,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,credit_card_(automatic),19.95,1126.75
female,0,yes,yes,61,no,no_phone_service,dsl,yes,yes,no,yes,no,yes,one_year,yes,bank_transfer_(automatic),50.7,3088.75
male,0,yes,yes,2,yes,no,fiber_optic,no,no,yes,yes,no,yes,month-to-month,no,credit_card_(automatic),90.0,190.05
female,0,yes,yes,17,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,20.75,418.25
female,0,no,no,35,no,no_phone_service,dsl,no,no,yes,yes,no,no,month-to-month,yes,mailed_check,33.45,1175.85
female,0,yes,yes,57,yes,yes,fiber_optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic_check,100.6,5611.7
female,0,yes,yes,34,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,yes,bank_transfer_(automatic),20.1,682.1
male,0,yes,yes,15,yes,yes,fiber_optic,no,no,no,no,no,no,month-to-month,yes,bank_transfer_(automatic),74.9,1107.25
female,0,no,no,54,yes,no,fiber_optic,no,no,yes,no,yes,yes,one_year,yes,credit_card_(automatic),94.1,5060.9
male,0,yes,no,65,yes,yes,fiber_optic,no,yes,no,no,no,yes,month-to-month,yes,electronic_check,90.65,5931.0
female,0,yes,yes,37,yes,yes,fiber_optic,no,no,no,no,yes,yes,month-to-month,yes,electronic_check,95.25,3314.15
female,1,no,no,15,yes,yes,fiber_optic,no,no,no,no,no,no,month-to-month,yes,mailed_check,74.45,1145.7
male,0,no,no,3,yes,yes,fiber_optic,no,no,no,no,no,no,month-to-month,yes,electronic_check,74.4,229.55
male,0,no,no,33,no,no_phone_service,dsl,no,yes,no,no,yes,no,one_year,yes,electronic_check,39.1,1309.0
female,0,yes,yes,48,yes,yes,fiber_optic,yes,yes,no,no,yes,yes,month-to-month,yes,credit_card_(automatic),105.25,4997.5
female,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic_check,43.8,43.8
male,0,no,no,7,yes,yes,fiber_optic,no,no,no,no,no,yes,month-to-month,yes,mailed_check,85.2,602.55
female,0,yes,no,47,yes,no,dsl,yes,no,yes,no,yes,no,one_year,yes,credit_card_(automatic),66.05,3021.45
female,0,yes,yes,40,yes,no,dsl,yes,yes,no,yes,no,yes,month-to-month,yes,mailed_check,71.35,2847.2
female,0,no,no,41,yes,yes,fiber_optic,yes,yes,yes,yes,yes,no,month-to-month,yes,electronic_check,106.5,4282.4
male,0,yes,yes,13,yes,no,dsl,no,yes,yes,yes,no,no,month-to-month,no,bank_transfer_(automatic),61.8,750.1
male,0,yes,yes,62,yes,no,dsl,yes,yes,yes,yes,yes,yes,two_year,no,electronic_check,86.1,5215.25
female,0,yes,yes,45,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,bank_transfer_(automatic),20.0,886.4
male,0,no,no,38,yes,no,dsl,no,no,yes,yes,no,yes,one_year,yes,mailed_check,62.3,2354.8
female,0,yes,yes,18,yes,no,dsl,no,no,yes,yes,no,no,one_year,yes,credit_card_(automatic),54.4,957.1
male,0,yes,no,4,yes,yes,fiber_optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic_check,100.2,420.2
male,0,yes,yes,36,yes,no,dsl,yes,yes,no,no,no,no,one_year,no,mailed_check,53.65,1939.35
male,0,yes,yes,72,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,electronic_check,20.55,1432.55
male,0,no,no,6,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month-to-month,no,bank_transfer_(automatic),20.15,130.5
male,0,no,no,26,yes,no,fiber_optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic_check,98.65,2537.0
female,0,no,no,7,yes,yes,fiber_optic,no,no,no,no,no,no,month-to-month,no,mailed_check,75.45,480.75
male,0,no,no,2,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic_check,47.8,92.45
male,0,yes,yes,68,yes,yes,dsl,no,yes,yes,yes,no,yes,one_year,yes,bank_transfer_(automatic),75.8,5293.95
male,0,no,no,3,yes,no,dsl,yes,no,yes,no,yes,yes,month-to-month,yes,electronic_check,77.4,206.15
female,0,yes,no,25,yes,no,fiber_optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic_check,95.15,2395.7
male,0,no,no,58,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,one_year,yes,bank_transfer_(automatic),103.25,6017.65
female,1,yes,no,32,yes,yes,fiber_optic,no,no,yes,no,no,no,month-to-month,no,mailed_check,79.3,2570.0
female,0,no,no,8,yes,yes,fiber_optic,no,no,no,no,no,no,month-to-month,yes,credit_card_(automatic),74.6,548.9
male,0,yes,no,70,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,one_year,no,credit_card_(automatic),115.65,7968.85
male,0,yes,no,64,yes,yes,fiber_optic,yes,yes,yes,no,no,no,one_year,no,bank_transfer_(automatic),89.45,5692.65
male,0,no,no,24,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic_check,51.15,1275.7
female,0,yes,no,59,yes,no,fiber_optic,no,yes,no,yes,yes,yes,two_year,yes,mailed_check,100.05,6034.85
male,0,no,no,51,yes,yes,dsl,yes,no,no,yes,no,no,one_year,no,credit_card_(automatic),59.9,3043.6
female,0,no,yes,3,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,yes,credit_card_(automatic),20.55,57.4
female,0,yes,no,72,yes,yes,fiber_optic,yes,no,yes,yes,yes,no,two_year,yes,bank_transfer_(automatic),98.2,7015.9
female,0,no,no,10,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed_check,45.25,428.7
female,0,yes,no,71,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two_year,no,electronic_check,90.1,6310.9
male,0,yes,no,36,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,20.0,666.75
female,0,yes,no,48,yes,no,dsl,no,yes,yes,no,no,yes,one_year,yes,electronic_check,65.65,3094.65
male,0,yes,yes,42,yes,no,dsl,no,no,yes,yes,yes,yes,one_year,no,electronic_check,73.15,3088.25
female,0,no,yes,10,yes,yes,dsl,yes,no,yes,yes,no,yes,one_year,no,credit_card_(automatic),73.55,693.3
female,0,no,no,29,yes,yes,fiber_optic,no,no,no,no,no,no,month-to-month,yes,electronic_check,74.2,1993.25
female,0,no,no,2,yes,no,dsl,no,yes,no,no,no,no,month-to-month,yes,credit_card_(automatic),49.05,91.1
male,0,yes,no,15,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,18.8,294.95
female,0,yes,yes,15,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic_check,46.3,639.45
male,0,no,no,2,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month-to-month,no,mailed_check,20.75,44.2
male,0,no,no,6,yes,no,fiber_optic,no,yes,no,no,yes,no,month-to-month,yes,electronic_check,85.35,489.45
male,0,no,no,1,yes,no,fiber_optic,no,no,no,yes,no,no,month-to-month,yes,mailed_check,74.3,74.3
female,0,no,no,47,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_(automatic),20.25,1029.8
male,0,yes,yes,58,yes,yes,fiber_optic,no,no,no,no,yes,no,two_year,no,bank_transfer_(automatic),82.5,4828.05
female,0,no,no,40,yes,no,fiber_optic,no,yes,no,no,no,no,month-to-month,no,credit_card_(automatic),74.8,2971.7
male,0,yes,yes,68,yes,no,fiber_optic,yes,yes,yes,no,yes,yes,two_year,yes,bank_transfer_(automatic),105.25,7173.15
female,0,no,no,54,yes,yes,fiber_optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic_check,100.1,5440.9
